Report Download Date: 18-JUN-2026 03:53:14 PM
Username: Invoicing

Inv #,Type,Status,Cat.,Cat. Stn,Flt Date,Brd Flt #,Brd AC Type,Brd Dep.,Brd Dest.,Srv. Date,Srv Flt #,Srv AC Type,Srv Dep.,Srv Dest.,Item code,Service Description,Cabin Class,Item Price,Currency,Ord Qty,Billed Qty,Total Payment,Payment Currency,Vendor Invoice Number,Updated Date/Time,Updated By,Error Codes,Invoice Tags,Comments (Y/N)
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,5ATL-9210VL0,"IC Y S1 VLML",Y,0,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,3ATL-9210VL0,"IC Y S1 VLML",Y,12.8,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,5ATL-9210AV0,"IC Y S1 AVML",Y,0,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,3ATL-9210AV0,"IC Y S1 AVML",Y,12.8,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,5ATL-9220AV0,"IC Y S2 America AVML",Y,0,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,3ATL-9220AV0,"IC Y S2  AVML",Y,6.89,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,8ATL-OVERHEAD-M,"IC M Overhead",M,2.5,USD,171,171,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4300,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,5ATL-9310PX0,"IC M S1",M,0,USD,159,159,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,3ATL-431010,"IC M S1 TSU",M,0.87,USD,159,159,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,2ATL-431011,"IC M S1 SALAD",M,0.85,USD,159,159,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,2ATL-421021,"IC Y/M S1 HM VEG",M,5.11,USD,16,16,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,2ATL-421031,"IC Y/M S1 HM MEAT",M,6.23,USD,143,143,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,2ATL-431020,"IC M S1 DE",M,1.33,USD,159,159,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,5ATL-9320PX0,"IC M S2 America",M,0,USD,160,160,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,3ATL-432040,"IC M S2 Toast Veg",M,2.08,USD,160,160,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,4ATL-432010,"IC M S2 Juice",M,0.59,USD,160,160,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,6ATL-9310,"IC M S1 BRD",M,0,USD,171,171,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,4ATL-431010,"IC M S1 BRD Type 1",M,0.28,USD,21,191,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324,F200,F200b",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,5ATL-9320AV0,"IC M S2 AVML",M,0,USD,3,3,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,3ATL-9320AV0,"IC M S2 AVML",M,2.37,USD,3,3,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,5ATL-9320LG0,"IC M S2 LGML",M,0,USD,4,4,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,3ATL-9320LG0,"IC M S2 LGML ",M,2.78,USD,4,4,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,5ATL-9310LG0,"IC M S1 LGML",M,0,USD,4,4,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,3ATL-9310LG0,"IC M S1 LGML",M,11.14,USD,4,4,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,5ATL-9310AV0,"IC M S1 AVML",M,0,USD,3,3,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,3ATL-9310AV0,"IC M S1 AVML",M,9.47,USD,3,3,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,5ATL-9310VL0,"IC M S1 VLML",M,0,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,3ATL-9310VL0,"IC M S1 VLML",M,11.14,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,5ATL-9320VL0,"IC M S2 VLML",M,0,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,3ATL-9320VL0,"IC M S2 VLML ",M,2.78,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,5ATL-9310VG0,"IC M S1 VGML",M,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,3ATL-9310VG0,"IC M S1 VGML",M,11.14,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,5ATL-9320VG0,"IC M S2 VGML",M,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,3ATL-9320VG0,"IC M S2 VGML ",M,2.78,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,5ATL-9310ME0,"IC M S1 MEML",M,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,3ATL-9310ME0,"IC M S1 MEML",M,21.55,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,5ATL-9310CH0,"IC M S1 CHML",M,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,3ATL-9310CH0,"IC M S1 CHML",M,11.47,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,5ATL-9320CH0,"IC M S2 CHML",M,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,3ATL-9320CH0,"IC M S2 CHML",M,2.87,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,3333-IC954,"SK0954-0956-0958",X,560,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"6624,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,8ALL-DRYICE3333,"Dry Ice (3333)",X,8.91,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"6624,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,8ALL-GARBAGE3333,"International Garbage Charge (3333)",X,200,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"6624,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,8ALL-WETICE3333,"Wet Ice (3333)",X,9.36,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"6624,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,6ATL-9410,"IC X Standard and Replenish Load",X,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"6624,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,4ATL-443601,"Replenish Water Bottle 0,5L",X,0.35,USD,1,45,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4320,66324,F200,F200b",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,4ATL-443602,"Replenish Still Water Bottle 1,5L",X,1.25,USD,1,71,0,,,16-JUN-2026 18:13 GMT,Invoicing,"200","4320,66324,F200,F200b",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,4ATL-443603,"Replenish Sparkling Water Bottle 1,0L",X,1.94,USD,1,19,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4320,66324,F200,F200b",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,4ATL-443607,"Standard Load C Milk Tetra 0,25L",X,1.5,USD,8,8,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"6624,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,4ATL-443608,"Standard Load Y/M Milk Tetra 0,25L",X,1.5,USD,6,6,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"6624,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,4ATL-443609,"Standard Load Y/M Lemon Slices",X,0.93,USD,4,4,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"6624,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,5ATL-37ADX0,"CRW P/K Dummy A",P,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66321,F300",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,5ATL-37BDX0,"CRW P/K Dummy B",P,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66321,F300",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,8ATL-OVERHEAD-P,"IC P Overhead",P,3,USD,1,0,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4300,66324,F101",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,5ATL-37CDX0,"CRW P/K Dummy C",P,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66321,F300",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,6ATL-9350,"CRW P Line STD Load",P,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66321,F300",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,4ATL-453601,"CRW P Water Bottle 0,5L",P,0.35,USD,6,6,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66321,F300",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,4ATL-453602,"CRW P Milk Tetra 0,25L",P,1.5,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66321,F300",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,5ATL-37ADX0,"CRW P/K Dummy A",K,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66322,F300",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,5ATL-37BDX0,"CRW P/K Dummy B",K,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66322,F300",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,5ATL-37CDX0,"CRW P/K Dummy C",K,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66322,F300",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,8ATL-OVERHEAD-K,"IC K Overhead",K,3,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4300,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,6ATL-9360,"CRW K Line STD Load",K,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66322,F300",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,4ATL-463601,"CRW K Water Bottle 0,5L",K,0.35,USD,24,24,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66322,F300",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,4ATL-463602,"CRW K Milk Tetra 0,25L",K,1.5,USD,4,4,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66322,F300",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,5ATL-36F0,"CRW K HB (F)",K,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66322,F300",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,3ATL-560002,"CRW K HB TSU",K,4.19,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66322,F300",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,2ATL-560020,"CRW K HB A",K,5.57,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66322,F300",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,4ALL-FOODMATERIAL,"CRW SAS Food Material Cost",K,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"6624,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,5ATL-36J0,"CRW K HM (J)",K,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66322,F300",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,3ATL-560001,"CRW K HM TSU",K,1.4,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66322,F300",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,2ATL-560001,"CRW K HM Salad",K,0.81,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66322,F300",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,2ATL-560010,"CRW K HM A",K,7.62,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66322,F300",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,4ALL-FOODMATERIAL,"CRW SAS Food Material Cost",K,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"6624,66324",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,5ATL-36O0,"CRW K CM (O)",K,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66322,F300",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,3ATL-560003,"CRW K CM A",K,4.9,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66322,F300",N
SK-7783069,Regular,PA,MA-US,ATL,16-MAY-2026,930,3333,ATL,CPH,16-MAY-2026,930,3333,ATL,CPH,4ALL-FOODMATERIAL,"CRW SAS Food Material Cost",K,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"6624,66324",N
SK-7783538,Regular,PA,MA-US,ATL,17-MAY-2026,930,3333,ATL,CPH,17-MAY-2026,930,3333,ATL,CPH,8ATL-OVERHEAD-C,"IC C Overhead",C,4,USD,32,32,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4300,66324",N
SK-7783538,Regular,PA,MA-US,ATL,17-MAY-2026,930,3333,ATL,CPH,17-MAY-2026,930,3333,ATL,CPH,5ATL-9110XP0,"IC C S1 Express Meal Rotation",C,0,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783538,Regular,PA,MA-US,ATL,17-MAY-2026,930,3333,ATL,CPH,17-MAY-2026,930,3333,ATL,CPH,3ATL-411010,"IC C S1 TSU",C,0.94,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783538,Regular,PA,MA-US,ATL,17-MAY-2026,930,3333,ATL,CPH,17-MAY-2026,930,3333,ATL,CPH,4ATL-411080,"IC C S1 CUTLERY",C,1.04,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783538,Regular,PA,MA-US,ATL,17-MAY-2026,930,3333,ATL,CPH,17-MAY-2026,930,3333,ATL,CPH,2ATL-411191,"IC C S1 SALAD + Garnish",C,0.8,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783538,Regular,PA,MA-US,ATL,17-MAY-2026,930,3333,ATL,CPH,17-MAY-2026,930,3333,ATL,CPH,2ATL-411221,"IC C S1 ST-A + Garnish",C,6.35,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783538,Regular,PA,MA-US,ATL,17-MAY-2026,930,3333,ATL,CPH,17-MAY-2026,930,3333,ATL,CPH,2ATL-411231,"IC C S1 ST-B + Garnish",C,6.27,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783538,Regular,PA,MA-US,ATL,17-MAY-2026,930,3333,ATL,CPH,17-MAY-2026,930,3333,ATL,CPH,2ATL-411125,"IC C S1 CHEESE PLATED",C,3.1,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783538,Regular,PA,MA-US,ATL,17-MAY-2026,930,3333,ATL,CPH,17-MAY-2026,930,3333,ATL,CPH,5ATL-9140BK0,"IC C S1+S2 BKML",C,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783538,Regular,PA,MA-US,ATL,17-MAY-2026,930,3333,ATL,CPH,17-MAY-2026,930,3333,ATL,CPH,3ATL-9120BK1,"IC C S1+S2 Unused BKML 50%",C,19.51,USD,1,4,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324,F200,F200b,F200d",N
SK-7783538,Regular,PA,MA-US,ATL,17-MAY-2026,930,3333,ATL,CPH,17-MAY-2026,930,3333,ATL,CPH,3ATL-9110BK1,"IC C S1+S2 Used BKML 100%",C,39.01,USD,1,0,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324,F101",N
SK-7783538,Regular,PA,MA-US,ATL,17-MAY-2026,930,3333,ATL,CPH,17-MAY-2026,930,3333,ATL,CPH,6ATL-9120,"IC C S2 BRD",C,0,USD,32,32,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783538,Regular,PA,MA-US,ATL,17-MAY-2026,930,3333,ATL,CPH,17-MAY-2026,930,3333,ATL,CPH,4ATL-412020,"IC C S2 BRD Croissant",C,0.98,USD,32,32,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783538,Regular,PA,MA-US,ATL,17-MAY-2026,930,3333,ATL,CPH,17-MAY-2026,930,3333,ATL,CPH,4ATL-412010,"IC C S2 BRD Type 1",C,0.8,USD,19,19,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783538,Regular,PA,MA-US,ATL,17-MAY-2026,930,3333,ATL,CPH,17-MAY-2026,930,3333,ATL,CPH,4ATL-412015,"IC C S2 BRD Type 2",C,0.56,USD,19,19,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783538,Regular,PA,MA-US,ATL,17-MAY-2026,930,3333,ATL,CPH,17-MAY-2026,930,3333,ATL,CPH,5ATL-9120PX0,"IC C S2 America Short RG+SP-RSP",C,0,USD,32,32,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783538,Regular,PA,MA-US,ATL,17-MAY-2026,930,3333,ATL,CPH,17-MAY-2026,930,3333,ATL,CPH,3ATL-412010,"IC C S2 TSU",C,0.54,USD,32,32,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783538,Regular,PA,MA-US,ATL,17-MAY-2026,930,3333,ATL,CPH,17-MAY-2026,930,3333,ATL,CPH,4ATL-412030,"IC C S2 CUTLERY",C,0.81,USD,32,32,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783538,Regular,PA,MA-US,ATL,17-MAY-2026,930,3333,ATL,CPH,17-MAY-2026,930,3333,ATL,CPH,2ATL-412011,"IC C S2 COLD CUTS",C,3.49,USD,32,32,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7783538,Regular,PA,MA-US,ATL,17-MAY-2026,930,3333,ATL,CPH,17-MAY-2026,930,3333,ATL,CPH,2ATL-412111,"IC C S2 OVERNIGHT OATS",C,2.74,USD,32,32,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
